case_id,timestamp,activity,usuario,recurso
case_290,2026-03-02 00:45:26,FileRead,usuario_14,\\fileserver\financeiro
case_290,2026-03-02 00:46:23,FileRead,usuario_14,\\fileserver\financeiro
case_290,2026-03-02 00:47:00,ArchiveCreate,usuario_14,update.microsoft.com
case_290,2026-03-02 00:48:38,ExternalUpload,usuario_14,HKLM\Software
case_290,2026-03-02 00:48:54,LogonOff,usuario_14,\Device\Pipe
case_287,2026-03-04 03:50:08,LogonSuccess,usuario_28,8.8.8.8
case_287,2026-03-04 03:50:34,DnsQuery,usuario_28,cdn.contoso.com
case_287,2026-03-04 03:51:31,ProcessCreate,usuario_28,C:\temp
case_287,2026-03-04 03:51:51,FileRead,usuario_28,\\fileserver\financeiro
case_287,2026-03-04 03:52:23,FileRead,usuario_28,\\fileserver\financeiro
case_287,2026-03-04 03:53:08,FileRead,usuario_28,\\fileserver\financeiro
case_287,2026-03-04 03:54:28,FileRead,usuario_28,\\fileserver\financeiro
case_287,2026-03-04 03:56:00,ArchiveCreate,usuario_28,cdn.contoso.com
case_287,2026-03-04 03:56:50,ImageLoad,usuario_28,HKLM\Software
case_287,2026-03-04 03:58:37,ExternalUpload,usuario_28,C:\temp
case_287,2026-03-04 03:59:45,LogonOff,usuario_28,\Windows\System32
case_099,2026-03-02 12:26:56,LogonSuccess,usuario_24,cdn.contoso.com
case_099,2026-03-02 12:28:26,ProcessExit,usuario_24,C:\temp
case_099,2026-03-02 12:30:24,ProcessCreate,usuario_24,HKLM\Software
case_099,2026-03-02 12:31:00,ImageLoad,usuario_24,8.8.8.8
case_099,2026-03-02 12:31:27,FileRead,usuario_24,\\fileserver\rh
case_099,2026-03-02 12:35:18,ProcessExit,usuario_24,HKLM\Software
case_099,2026-03-02 12:41:58,RegistryModify,usuario_24,\Device\Pipe
case_099,2026-03-02 12:44:01,ProcessExit,usuario_24,D:\backup
case_099,2026-03-02 12:46:05,FileModify,usuario_24,\Users\Public
case_099,2026-03-02 12:47:55,PowerShellExec,usuario_24,cdn.contoso.com
case_099,2026-03-02 12:53:30,RegistryModify,usuario_24,cdn.contoso.com
case_099,2026-03-02 12:59:42,WmiQuery,usuario_24,\\fileserver\financeiro
case_099,2026-03-02 13:03:56,RemoteThread,usuario_24,HKLM\Software
case_099,2026-03-02 13:07:54,LogonOff,usuario_24,8.8.8.8
case_264,2026-03-03 12:34:39,LogonSuccess,usuario_13,D:\backup
case_264,2026-03-03 12:36:58,NetworkConnect,usuario_13,C:\temp
case_264,2026-03-03 12:38:28,NetworkConnect,usuario_13,update.microsoft.com
case_264,2026-03-03 12:41:31,FileCreate,usuario_13,\\fileserver\financeiro
case_264,2026-03-03 12:45:09,ProcessExit,usuario_13,D:\backup
case_264,2026-03-03 12:50:53,NetworkConnect,usuario_13,\Device\Pipe
case_264,2026-03-03 12:54:35,NetworkConnect,usuario_13,\Windows\System32
case_264,2026-03-03 12:59:16,ProcessCreate,usuario_13,D:\backup
case_264,2026-03-03 13:02:04,FileCreate,usuario_13,cdn.contoso.com
case_264,2026-03-03 13:02:36,ProcessCreate,usuario_13,\Device\Pipe
case_264,2026-03-03 13:09:01,ProcessExit,usuario_13,\Users\Documents
case_264,2026-03-03 13:12:53,RegistryModify,usuario_13,update.microsoft.com
case_264,2026-03-03 13:13:47,PipeCreate,usuario_13,\Windows\System32
case_264,2026-03-03 13:15:49,ProcessCreate,usuario_13,-
case_264,2026-03-03 13:16:27,RegistryModify,usuario_13,HKLM\Software
case_264,2026-03-03 13:18:44,ProcessCreate,usuario_13,-
case_264,2026-03-03 13:23:15,FileRead,usuario_13,\Windows\System32
case_264,2026-03-03 13:26:33,PipeCreate,usuario_13,\Users\Documents
case_264,2026-03-03 13:27:34,RegistryModify,usuario_13,-
case_264,2026-03-03 13:31:02,PrintJob,usuario_13,update.microsoft.com
case_113,2026-03-05 11:43:49,LogonSuccess,usuario_21,\Users\Public
case_113,2026-03-05 11:49:01,ImageLoad,usuario_21,\Users\Documents
case_113,2026-03-05 11:51:29,ImageLoad,usuario_21,D:\backup
case_113,2026-03-05 11:55:37,ProcessExit,usuario_21,\Windows\System32
case_113,2026-03-05 12:00:11,ImageLoad,usuario_21,C:\temp
case_113,2026-03-05 12:06:05,NetworkConnect,usuario_21,\Device\Pipe
case_113,2026-03-05 12:06:25,ProcessCreate,usuario_21,\Windows\System32
case_113,2026-03-05 12:12:25,RegistryModify,usuario_21,8.8.8.8
case_113,2026-03-05 12:15:01,PipeCreate,usuario_21,C:\temp
case_113,2026-03-05 12:21:19,PowerShellExec,usuario_21,\\fileserver\financeiro
case_113,2026-03-05 12:24:59,PipeCreate,usuario_21,-
case_113,2026-03-05 12:25:20,FileRead,usuario_21,update.microsoft.com
case_113,2026-03-05 12:31:42,ScreenCapture,usuario_21,D:\backup
case_154,2026-03-03 11:08:08,LogonSuccess,usuario_15,\Windows\System32
case_154,2026-03-03 11:12:41,ProcessExit,usuario_15,HKLM\Software
case_154,2026-03-03 11:13:02,FileCreate,usuario_15,\Device\Pipe
case_154,2026-03-03 11:15:16,NetworkConnect,usuario_15,\Users\Documents
case_154,2026-03-03 11:17:33,ProcessExit,usuario_15,cdn.contoso.com
case_154,2026-03-03 11:23:12,ImageLoad,usuario_15,HKLM\Software
case_154,2026-03-03 11:25:34,ProcessExit,usuario_15,cdn.contoso.com
case_154,2026-03-03 11:32:10,ProcessCreate,usuario_15,D:\backup
case_154,2026-03-03 11:35:19,FileCreate,usuario_15,D:\backup
case_154,2026-03-03 11:41:57,DnsQuery,usuario_15,8.8.8.8
case_154,2026-03-03 11:44:02,ImageLoad,usuario_15,8.8.8.8
case_154,2026-03-03 11:45:56,FileModify,usuario_15,\Windows\System32
case_154,2026-03-03 11:49:21,PowerShellExec,usuario_15,\Windows\System32
case_154,2026-03-03 11:50:18,FileCreate,usuario_15,\\fileserver\financeiro
case_154,2026-03-03 11:50:53,FileRead,usuario_15,update.microsoft.com
case_154,2026-03-03 11:52:11,FileModify,usuario_15,C:\temp
case_154,2026-03-03 11:54:59,FileModify,usuario_15,cdn.contoso.com
case_154,2026-03-03 11:56:58,FileRead,usuario_15,\Device\Pipe
case_154,2026-03-03 12:02:17,DriverLoad,usuario_15,D:\backup
case_154,2026-03-03 12:05:41,LogonOff,usuario_15,\Windows\System32
case_047,2026-03-05 10:34:28,LogonSuccess,usuario_01,\\fileserver\rh
case_047,2026-03-05 10:36:41,ProcessCreate,usuario_01,update.microsoft.com
case_047,2026-03-05 10:41:26,DnsQuery,usuario_01,update.microsoft.com
case_047,2026-03-05 10:46:43,DnsQuery,usuario_01,\Users\Documents
case_047,2026-03-05 10:51:57,ImageLoad,usuario_01,HKLM\Software
case_047,2026-03-05 10:56:05,FileCreate,usuario_01,\\fileserver\financeiro
case_047,2026-03-05 10:59:45,FileCreate,usuario_01,cdn.contoso.com
case_047,2026-03-05 11:05:52,FileCreate,usuario_01,-
case_047,2026-03-05 11:12:05,ImageLoad,usuario_01,update.microsoft.com
case_047,2026-03-05 11:13:42,FileRead,usuario_01,\\fileserver\financeiro
case_047,2026-03-05 11:14:14,RegistryModify,usuario_01,cdn.contoso.com
case_047,2026-03-05 11:15:27,PowerShellExec,usuario_01,\\fileserver\rh
case_047,2026-03-05 11:19:19,RegistryModify,usuario_01,\Users\Public
case_047,2026-03-05 11:20:38,PipeCreate,usuario_01,\Users\Documents
case_047,2026-03-05 11:22:10,FileRead,usuario_01,\\fileserver\financeiro
case_047,2026-03-05 11:25:09,RegistryModify,usuario_01,\\fileserver\financeiro
case_047,2026-03-05 11:29:22,PipeCreate,usuario_01,D:\backup
case_047,2026-03-05 11:31:27,PrintJob,usuario_01,update.microsoft.com
case_047,2026-03-05 11:35:54,ScreenCapture,usuario_01,\\fileserver\financeiro
case_013,2026-03-04 11:11:53,LogonSuccess,usuario_09,update.microsoft.com
case_013,2026-03-04 11:18:06,NetworkConnect,usuario_09,C:\temp
case_013,2026-03-04 11:20:04,FileCreate,usuario_09,HKLM\Software
case_013,2026-03-04 11:26:42,ProcessCreate,usuario_09,cdn.contoso.com
case_013,2026-03-04 11:29:23,ProcessCreate,usuario_09,\Users\Documents
case_013,2026-03-04 11:34:44,ProcessExit,usuario_09,D:\backup
case_013,2026-03-04 11:39:32,ImageLoad,usuario_09,-
case_013,2026-03-04 11:42:16,DnsQuery,usuario_09,\Users\Public
case_013,2026-03-04 11:44:15,NetworkConnect,usuario_09,\\fileserver\rh
case_013,2026-03-04 11:46:31,ImageLoad,usuario_09,\\fileserver\financeiro
case_013,2026-03-04 11:48:22,ImageLoad,usuario_09,\\fileserver\rh
case_013,2026-03-04 11:48:49,ProcessCreate,usuario_09,\Users\Documents
case_013,2026-03-04 11:53:42,ProcessCreate,usuario_09,C:\temp
case_013,2026-03-04 11:56:22,RegistryModify,usuario_09,\Windows\System32
case_013,2026-03-04 11:57:09,PowerShellExec,usuario_09,update.microsoft.com
case_013,2026-03-04 11:59:58,ServiceQuery,usuario_09,\Users\Documents
case_013,2026-03-04 12:01:22,RegistryModify,usuario_09,\Device\Pipe
case_013,2026-03-04 12:05:53,FileModify,usuario_09,\Users\Public
case_013,2026-03-04 12:06:19,WmiQuery,usuario_09,-
case_013,2026-03-04 12:09:04,ScheduledTaskQuery,usuario_09,cdn.contoso.com
case_013,2026-03-04 12:13:29,ScheduledTaskQuery,usuario_09,cdn.contoso.com
case_110,2026-03-02 16:41:30,LogonSuccess,usuario_02,\\fileserver\rh
case_110,2026-03-02 16:42:21,FileCreate,usuario_02,\Device\Pipe
case_110,2026-03-02 16:46:43,ImageLoad,usuario_02,-
case_110,2026-03-02 16:48:29,FileCreate,usuario_02,-
case_110,2026-03-02 16:49:15,FileCreate,usuario_02,\Device\Pipe
case_110,2026-03-02 16:52:04,NetworkConnect,usuario_02,D:\backup
case_110,2026-03-02 16:58:41,ImageLoad,usuario_02,-
case_110,2026-03-02 16:59:14,FileRead,usuario_02,\\fileserver\rh
case_110,2026-03-02 17:03:42,ProcessCreate,usuario_02,\Users\Public
case_110,2026-03-02 17:05:06,FileRead,usuario_02,update.microsoft.com
case_110,2026-03-02 17:06:05,ServiceQuery,usuario_02,D:\backup
case_110,2026-03-02 17:08:47,RegistryModify,usuario_02,\\fileserver\rh
case_110,2026-03-02 17:10:14,FileModify,usuario_02,-
case_110,2026-03-02 17:12:57,FileRead,usuario_02,\\fileserver\rh
case_110,2026-03-02 17:15:28,FileRead,usuario_02,\Windows\System32
case_110,2026-03-02 17:22:07,PipeCreate,usuario_02,\Users\Public
case_110,2026-03-02 17:27:36,FileModify,usuario_02,C:\temp
case_110,2026-03-02 17:32:58,WmiQuery,usuario_02,\Users\Documents
case_110,2026-03-02 17:34:35,LogonOff,usuario_02,\Device\Pipe
case_130,2026-03-06 17:29:54,LogonSuccess,usuario_09,\Users\Documents
case_130,2026-03-06 17:34:22,ProcessExit,usuario_09,D:\backup
case_130,2026-03-06 17:34:52,ProcessCreate,usuario_09,\Windows\System32
case_130,2026-03-06 17:35:54,ImageLoad,usuario_09,\\fileserver\financeiro
case_130,2026-03-06 17:41:22,ImageLoad,usuario_09,\\fileserver\rh
case_130,2026-03-06 17:42:14,ImageLoad,usuario_09,8.8.8.8
case_130,2026-03-06 17:45:40,ProcessExit,usuario_09,\Device\Pipe
case_130,2026-03-06 17:51:36,FileRead,usuario_09,\Users\Public
case_130,2026-03-06 17:55:19,DnsQuery,usuario_09,\Users\Documents
case_130,2026-03-06 17:56:50,DnsQuery,usuario_09,HKLM\Software
case_130,2026-03-06 17:58:07,ServiceQuery,usuario_09,-
case_130,2026-03-06 18:04:43,RegistryModify,usuario_09,update.microsoft.com
case_130,2026-03-06 18:06:04,ServiceQuery,usuario_09,update.microsoft.com
case_130,2026-03-06 18:12:04,RegistryModify,usuario_09,-
case_130,2026-03-06 18:16:52,ServiceQuery,usuario_09,\\fileserver\rh
case_130,2026-03-06 18:21:26,PrintJob,usuario_09,\Users\Public
case_130,2026-03-06 18:23:47,ClipboardCapture,usuario_09,-
case_130,2026-03-06 18:25:09,PipeCreate,usuario_09,D:\backup
case_130,2026-03-06 18:28:09,ClipboardCapture,usuario_09,\\fileserver\financeiro
case_078,2026-03-02 16:59:02,LogonSuccess,usuario_20,HKLM\Software
case_078,2026-03-02 17:02:53,ProcessCreate,usuario_20,\Device\Pipe
case_078,2026-03-02 17:07:35,NetworkConnect,usuario_20,C:\temp
case_078,2026-03-02 17:09:17,ImageLoad,usuario_20,C:\temp
case_078,2026-03-02 17:11:30,ProcessExit,usuario_20,-
case_078,2026-03-02 17:13:59,ImageLoad,usuario_20,HKLM\Software
case_078,2026-03-02 17:15:17,PipeCreate,usuario_20,C:\temp
case_078,2026-03-02 17:21:20,PowerShellExec,usuario_20,D:\backup
case_078,2026-03-02 17:26:30,NetworkConnect,usuario_20,\Windows\System32
case_078,2026-03-02 17:31:31,FileCreate,usuario_20,cdn.contoso.com
case_078,2026-03-02 17:37:21,ServiceQuery,usuario_20,update.microsoft.com
case_078,2026-03-02 17:38:18,ImageLoad,usuario_20,\\fileserver\rh
case_078,2026-03-02 17:44:21,ImageLoad,usuario_20,\Users\Public
case_078,2026-03-02 17:46:49,RegistryModify,usuario_20,\Users\Public
case_078,2026-03-02 17:48:50,ServiceQuery,usuario_20,\Users\Documents
case_078,2026-03-02 17:54:07,FileModify,usuario_20,cdn.contoso.com
case_078,2026-03-02 17:57:16,PrintJob,usuario_20,\\fileserver\financeiro
case_078,2026-03-02 17:58:41,FileRead,usuario_20,\Device\Pipe
case_078,2026-03-02 18:04:36,LogonOff,usuario_20,HKLM\Software
case_068,2026-03-05 10:19:32,LogonSuccess,usuario_03,\Device\Pipe
case_068,2026-03-05 10:21:22,ProcessCreate,usuario_03,\\fileserver\financeiro
case_068,2026-03-05 10:27:06,NetworkConnect,usuario_03,\Windows\System32
case_068,2026-03-05 10:27:28,ProcessExit,usuario_03,cdn.contoso.com
case_068,2026-03-05 10:30:08,ProcessExit,usuario_03,HKLM\Software
case_068,2026-03-05 10:31:54,ImageLoad,usuario_03,-
case_068,2026-03-05 10:33:35,ServiceQuery,usuario_03,cdn.contoso.com
case_068,2026-03-05 10:34:40,ServiceQuery,usuario_03,C:\temp
case_068,2026-03-05 10:40:14,LogonOff,usuario_03,8.8.8.8
case_210,2026-03-03 17:03:58,LogonSuccess,usuario_24,D:\backup
case_210,2026-03-03 17:05:12,ProcessCreate,usuario_24,HKLM\Software
case_210,2026-03-03 17:11:13,NetworkConnect,usuario_24,\\fileserver\rh
case_210,2026-03-03 17:12:45,DnsQuery,usuario_24,\Users\Public
case_210,2026-03-03 17:14:50,ImageLoad,usuario_24,update.microsoft.com
case_210,2026-03-03 17:19:30,ProcessCreate,usuario_24,D:\backup
case_210,2026-03-03 17:21:16,FileCreate,usuario_24,\Windows\System32
case_210,2026-03-03 17:26:42,NetworkConnect,usuario_24,\Windows\System32
case_210,2026-03-03 17:31:38,FileModify,usuario_24,update.microsoft.com
case_210,2026-03-03 17:33:37,DnsQuery,usuario_24,\Windows\System32
case_210,2026-03-03 17:38:07,FileModify,usuario_24,\Windows\System32
case_210,2026-03-03 17:41:36,NetworkConnect,usuario_24,HKLM\Software
case_210,2026-03-03 17:44:20,ServiceQuery,usuario_24,-
case_210,2026-03-03 17:48:18,FileModify,usuario_24,\Users\Documents
case_210,2026-03-03 17:52:25,FileRead,usuario_24,update.microsoft.com
case_210,2026-03-03 17:53:49,FileModify,usuario_24,cdn.contoso.com
case_210,2026-03-03 17:56:40,ClipboardCapture,usuario_24,\Users\Public
case_210,2026-03-03 18:03:06,PrintJob,usuario_24,\Users\Documents
case_210,2026-03-03 18:04:27,ClipboardCapture,usuario_24,cdn.contoso.com
case_210,2026-03-03 18:08:28,WmiQuery,usuario_24,cdn.contoso.com
case_210,2026-03-03 18:11:02,LogonOff,usuario_24,\Users\Public
case_112,2026-03-02 07:12:26,LogonSuccess,usuario_27,-
case_112,2026-03-02 07:13:52,FileCreate,usuario_27,8.8.8.8
case_112,2026-03-02 07:19:48,ProcessCreate,usuario_27,D:\backup
case_112,2026-03-02 07:25:39,ImageLoad,usuario_27,-
case_112,2026-03-02 07:27:33,NetworkConnect,usuario_27,\Users\Public
case_112,2026-03-02 07:33:49,RegistryModify,usuario_27,C:\temp
case_112,2026-03-02 07:36:18,FileRead,usuario_27,\\fileserver\rh
case_112,2026-03-02 07:40:37,FileRead,usuario_27,\Device\Pipe
case_012,2026-03-02 16:37:13,LogonSuccess,usuario_22,\\fileserver\financeiro
case_012,2026-03-02 16:38:08,ProcessExit,usuario_22,update.microsoft.com
case_012,2026-03-02 16:43:59,ProcessExit,usuario_22,\\fileserver\financeiro
case_012,2026-03-02 16:44:25,ProcessCreate,usuario_22,8.8.8.8
case_012,2026-03-02 16:48:55,ProcessExit,usuario_22,\Users\Public
case_012,2026-03-02 16:52:56,NetworkConnect,usuario_22,\\fileserver\financeiro
case_012,2026-03-02 16:58:41,RegistryModify,usuario_22,cdn.contoso.com
case_012,2026-03-02 17:05:03,RegistryModify,usuario_22,C:\temp
case_012,2026-03-02 17:09:05,FileModify,usuario_22,C:\temp
case_012,2026-03-02 17:15:40,PipeCreate,usuario_22,update.microsoft.com
case_012,2026-03-02 17:21:33,PowerShellExec,usuario_22,\\fileserver\rh
case_012,2026-03-02 17:27:08,FileRead,usuario_22,D:\backup
case_012,2026-03-02 17:32:03,WmiQuery,usuario_22,D:\backup
case_012,2026-03-02 17:36:30,DriverLoad,usuario_22,cdn.contoso.com
case_012,2026-03-02 17:40:33,LogonOff,usuario_22,\Users\Documents
case_247,2026-03-06 13:36:47,LogonSuccess,usuario_21,D:\backup
case_247,2026-03-06 13:42:16,ImageLoad,usuario_21,HKLM\Software
case_247,2026-03-06 13:48:44,NetworkConnect,usuario_21,\\fileserver\financeiro
case_247,2026-03-06 13:55:11,NetworkConnect,usuario_21,\Users\Documents
case_247,2026-03-06 14:01:01,NetworkConnect,usuario_21,update.microsoft.com
case_247,2026-03-06 14:03:15,RegistryModify,usuario_21,cdn.contoso.com
case_247,2026-03-06 14:05:52,ClipboardCapture,usuario_21,-
case_247,2026-03-06 14:06:39,PowerShellExec,usuario_21,cdn.contoso.com
case_247,2026-03-06 14:12:15,WmiQuery,usuario_21,cdn.contoso.com
case_247,2026-03-06 14:16:49,RemoteThread,usuario_21,-
case_247,2026-03-06 14:20:52,PrintJob,usuario_21,\Users\Public
case_247,2026-03-06 14:22:39,LogonOff,usuario_21,\Windows\System32
case_245,2026-03-06 18:28:45,LogonSuccess,usuario_12,cdn.contoso.com
case_245,2026-03-06 18:29:50,DnsQuery,usuario_12,\\fileserver\financeiro
case_245,2026-03-06 18:33:10,DnsQuery,usuario_12,-
case_245,2026-03-06 18:38:05,ProcessCreate,usuario_12,\Users\Documents
case_245,2026-03-06 18:40:21,ImageLoad,usuario_12,\\fileserver\financeiro
case_245,2026-03-06 18:43:17,NetworkConnect,usuario_12,\Users\Public
case_245,2026-03-06 18:49:46,FileModify,usuario_12,\Users\Public
case_245,2026-03-06 18:55:33,ImageLoad,usuario_12,8.8.8.8
case_245,2026-03-06 18:58:33,DnsQuery,usuario_12,-
case_245,2026-03-06 19:03:07,DnsQuery,usuario_12,\Device\Pipe
case_245,2026-03-06 19:05:02,ProcessCreate,usuario_12,D:\backup
case_245,2026-03-06 19:08:37,ProcessExit,usuario_12,HKLM\Software
case_245,2026-03-06 19:11:12,DnsQuery,usuario_12,\Users\Documents
case_245,2026-03-06 19:15:40,ServiceQuery,usuario_12,\\fileserver\financeiro
case_245,2026-03-06 19:18:52,PowerShellExec,usuario_12,D:\backup
case_245,2026-03-06 19:22:56,RegistryModify,usuario_12,\\fileserver\financeiro
case_245,2026-03-06 19:24:37,FileRead,usuario_12,C:\temp
case_245,2026-03-06 19:27:42,FileRead,usuario_12,\Windows\System32
case_245,2026-03-06 19:28:59,PowerShellExec,usuario_12,HKLM\Software
case_245,2026-03-06 19:34:16,ClipboardCapture,usuario_12,\\fileserver\rh
case_245,2026-03-06 19:38:55,RegistryModify,usuario_12,\Users\Documents
case_245,2026-03-06 19:44:43,LogonOff,usuario_12,update.microsoft.com
case_224,2026-03-02 17:25:38,LogonSuccess,usuario_27,D:\backup
case_224,2026-03-02 17:29:48,ProcessExit,usuario_27,update.microsoft.com
case_224,2026-03-02 17:33:18,DnsQuery,usuario_27,D:\backup
case_224,2026-03-02 17:37:40,ProcessExit,usuario_27,\Users\Documents
case_224,2026-03-02 17:40:51,NetworkConnect,usuario_27,update.microsoft.com
case_224,2026-03-02 17:44:17,ImageLoad,usuario_27,\Users\Public
case_224,2026-03-02 17:46:08,ImageLoad,usuario_27,8.8.8.8
case_224,2026-03-02 17:51:00,DnsQuery,usuario_27,D:\backup
case_224,2026-03-02 17:54:36,ProcessExit,usuario_27,\Device\Pipe
case_224,2026-03-02 17:55:36,FileCreate,usuario_27,C:\temp
case_224,2026-03-02 17:55:59,ProcessCreate,usuario_27,\\fileserver\financeiro
case_224,2026-03-02 18:02:21,ImageLoad,usuario_27,-
case_224,2026-03-02 18:04:53,NetworkConnect,usuario_27,HKLM\Software
case_224,2026-03-02 18:09:36,FileRead,usuario_27,-
case_224,2026-03-02 18:16:08,FileCreate,usuario_27,cdn.contoso.com
case_224,2026-03-02 18:20:10,FileCreate,usuario_27,\Windows\System32
case_224,2026-03-02 18:24:27,ProcessCreate,usuario_27,\\fileserver\rh
case_224,2026-03-02 18:25:07,ProcessCreate,usuario_27,\Users\Public
case_224,2026-03-02 18:29:37,WmiQuery,usuario_27,cdn.contoso.com
case_037,2026-03-05 10:39:12,LogonSuccess,usuario_09,cdn.contoso.com
case_037,2026-03-05 10:41:07,FileCreate,usuario_09,\Users\Documents
case_037,2026-03-05 10:43:55,ProcessExit,usuario_09,\Windows\System32
case_037,2026-03-05 10:44:19,ProcessCreate,usuario_09,\\fileserver\rh
case_037,2026-03-05 10:49:29,ImageLoad,usuario_09,-
case_037,2026-03-05 10:50:43,DnsQuery,usuario_09,\\fileserver\financeiro
case_037,2026-03-05 10:53:28,ProcessCreate,usuario_09,cdn.contoso.com
case_037,2026-03-05 10:59:16,PipeCreate,usuario_09,update.microsoft.com
case_037,2026-03-05 11:04:04,FileModify,usuario_09,cdn.contoso.com
case_037,2026-03-05 11:05:32,ProcessCreate,usuario_09,update.microsoft.com
case_037,2026-03-05 11:09:51,FileCreate,usuario_09,\\fileserver\rh
case_037,2026-03-05 11:11:49,DnsQuery,usuario_09,D:\backup
case_037,2026-03-05 11:13:06,FileModify,usuario_09,\\fileserver\financeiro
case_037,2026-03-05 11:14:49,RegistryModify,usuario_09,\Users\Documents
case_037,2026-03-05 11:19:03,FileRead,usuario_09,\Device\Pipe
case_037,2026-03-05 11:21:34,FileRead,usuario_09,\Users\Documents
case_037,2026-03-05 11:23:29,RegistryModify,usuario_09,\Windows\System32
case_037,2026-03-05 11:30:06,FileModify,usuario_09,\\fileserver\financeiro
case_037,2026-03-05 11:32:57,PrintJob,usuario_09,-
case_037,2026-03-05 11:39:02,PrintJob,usuario_09,D:\backup
case_037,2026-03-05 11:41:00,LogonOff,usuario_09,C:\temp
case_004,2026-03-02 17:40:19,LogonSuccess,usuario_17,\\fileserver\financeiro
case_004,2026-03-02 17:40:49,FileCreate,usuario_17,-
case_004,2026-03-02 17:45:52,ProcessCreate,usuario_17,HKLM\Software
case_004,2026-03-02 17:51:13,FileCreate,usuario_17,HKLM\Software
case_004,2026-03-02 17:51:36,ImageLoad,usuario_17,\Users\Public
case_004,2026-03-02 17:57:58,NetworkConnect,usuario_17,\Device\Pipe
